city,timestamp,temperature,season,rolling_mean,anomaly
Beijing,2010-04-25,11.721252069486765,spring,12.079287434934688,False
Beijing,2010-04-26,15.965695171289331,spring,12.214379733933672,False
Beijing,2010-04-27,13.960858587674808,spring,12.25094928775837,False
Beijing,2010-04-28,25.500334892121952,spring,12.555099830915815,True
Beijing,2010-04-29,9.562137884019265,spring,12.110885153722535,False
Beijing,2010-04-30,13.365574255623295,spring,12.313416400037159,False
Beijing,2010-05-01,13.1284177430964,spring,12.3976491980962,False
Beijing,2010-05-02,23.118908975056257,spring,13.14025740024688,True
Beijing,2010-05-03,9.766781225528858,spring,13.03650766227393,False
Beijing,2010-05-04,17.07088745175163,spring,13.250426939027006,False
Beijing,2010-05-05,13.501251993237766,spring,13.235591634567054,False
Beijing,2010-05-06,9.735007525194549,spring,13.112540116353133,False
Beijing,2010-05-07,11.227296488997355,spring,12.953245676201554,False
Beijing,2010-05-08,16.49420523083546,spring,12.88791672762992,False
Beijing,2010-05-09,21.95126395840793,spring,13.261282812565344,False
Beijing,2010-05-10,7.992332031733428,spring,13.255508157621225,False
Beijing,2010-05-11,11.906139289434591,spring,13.078336290797775,False
Beijing,2010-05-12,17.627287580982838,spring,13.195315784475211,False
Beijing,2010-05-13,17.28903284824986,spring,13.100191906414768,False
Beijing,2010-05-14,10.823031101882147,spring,13.47295586480284,False
Beijing,2010-05-15,6.800622506951119,spring,13.494469483539993,False
Beijing,2010-05-16,13.127771966834397,spring,13.41816353422522,False
Beijing,2010-05-17,16.63877933469579,spring,13.80685228948163,False
Beijing,2010-05-18,0.1568091011018531,spring,13.423791014746874,True
Beijing,2010-05-19,17.283084656951097,spring,13.589883871694825,False
Beijing,2010-05-20,17.55212538037341,spring,13.889574048804038,False
Beijing,2010-05-21,12.239539076093376,spring,13.72682438067988,False
Beijing,2010-05-22,14.5771925944672,spring,13.726868959479251,False
Beijing,2010-05-23,19.88843657206893,spring,13.981999924080835,False
Beijing,2010-05-24,14.385211054718932,spring,14.14524228496202,False
Beijing,2010-05-25,12.467228688992195,spring,14.17010817227887,False
Beijing,2010-05-26,18.732830498251,spring,14.262346016510923,False
Beijing,2010-05-27,9.699538736261331,spring,14.120302021463807,False
Beijing,2010-05-28,12.670972832304487,spring,13.692656619469892,False
Beijing,2010-05-29,14.121203290186935,spring,13.844625466342146,False
Beijing,2010-05-30,8.124988786452281,spring,13.669939284036447,False
Beijing,2010-05-31,12.601380387402331,spring,13.652371372179978,False
Beijing,2010-06-01,16.349705508732395,summer,13.42673125663585,True
Beijing,2010-06-02,16.770088399527367,summer,13.660174829102466,True
Beijing,2010-06-03,31.775895312116702,summer,14.150341757781302,False
Beijing,2010-06-04,33.18645329348627,summer,14.806515134456252,False
Beijing,2010-06-05,26.19397265410521,summer,15.35514730541994,False
Beijing,2010-06-06,19.998824657427143,summer,15.647531577700933,False
Beijing,2010-06-07,24.83179967220156,summer,15.925451392413136,False
Beijing,2010-06-08,34.42614497369115,summer,16.341280759589246,False
Beijing,2010-06-09,23.99865907921168,summer,16.874824994505186,False
Beijing,2010-06-10,33.27274275264616,summer,17.58704510994557,False
Beijing,2010-06-11,20.385451304309115,summer,17.67898390072311,False
Beijing,2010-06-12,25.751087075076345,summer,17.961052374950665,False
Beijing,2010-06-13,32.3853778495778,summer,18.67979726654052,False
Beijing,2010-06-14,15.95887604962402,summer,18.985072384629618,True
Beijing,2010-06-15,29.75601373899201,summer,19.539347110368205,False
Beijing,2010-06-16,28.529597480067157,summer,19.935707715213915,False
Beijing,2010-06-17,27.686790241288477,summer,20.853373753220136,False
Beijing,2010-06-18,30.183282099910016,summer,21.2833803346521,False
Beijing,2010-06-19,28.73104607764945,summer,21.656011024561302,False
Beijing,2010-06-20,23.64299797479721,summer,22.036126321184764,False
Beijing,2010-06-21,24.702870113544204,summer,22.373648905153992,False
Beijing,2010-06-22,20.41290481014744,summer,22.391131179756613,False
Beijing,2010-06-23,32.10051968708382,summer,22.98164146750211,False
Beijing,2010-06-24,30.618507619473903,summer,23.586684098518166,False
Beijing,2010-06-25,21.21481898638685,summer,23.669417048122693,False
Beijing,2010-06-26,26.04590717699701,summer,24.214295996147218,False
Beijing,2010-06-27,29.82464907835101,summer,24.786085204348765,False
Beijing,2010-06-28,21.196434866972247,summer,25.021926256908277,False
Beijing,2010-06-29,29.771458342936057,summer,25.743475242124404,False
Beijing,2010-06-30,20.547647557065023,summer,26.008350814446494,False
Beijing,2010-07-01,25.016467316038508,summer,26.29724287469003,False
Beijing,2010-07-02,29.622576194606086,summer,26.725659134525987,False
Beijing,2010-07-03,32.200343933229206,summer,26.7398074218964,False
Beijing,2010-07-04,26.092139312308017,summer,26.503330289190462,False
Beijing,2010-07-05,27.075125378958017,summer,26.532702046685554,False
Beijing,2010-07-06,28.91510130745482,summer,26.829911268353147,False
Beijing,2010-07-07,40.48910987008188,summer,27.35182160828249,True
Beijing,2010-07-08,19.405506726955156,summer,26.851133666724625,False
Beijing,2010-07-09,22.91103519926191,summer,26.81487953739297,False
Beijing,2010-07-10,30.70397925032769,summer,26.72925408731568,False
Beijing,2010-07-11,26.42887985432944,summer,26.930701705649696,False
Beijing,2010-07-12,40.46951174357491,summer,27.42131586126631,True
Beijing,2010-07-13,27.620349936887045,summer,27.262481597509954,False
Beijing,2010-07-14,20.54868345896294,summer,27.41547517782125,False
Beijing,2010-07-15,31.554534797233348,summer,27.47542587976263,False
Beijing,2010-07-16,25.8828583346834,summer,27.38720124158317,False
Beijing,2010-07-17,26.58925823380986,summer,27.35061684133388,False
Beijing,2010-07-18,24.35976538482733,summer,27.156499617497794,False
Beijing,2010-07-19,30.38326097264874,summer,27.2115734473311,False
Beijing,2010-07-20,26.870160969164687,summer,27.319145547143354,False
Beijing,2010-07-21,31.346982036632696,summer,27.54061594457964,False
Beijing,2010-07-22,25.20599493620581,summer,27.700385615448248,False
Beijing,2010-07-23,20.38518489042299,summer,27.30987445555955,False
Beijing,2010-07-24,21.56292972473439,summer,27.008021859068233,False
Beijing,2010-07-25,23.14176781381822,summer,27.07225348664928,False
Beijing,2010-07-26,21.539656169292257,summer,26.92204511972579,False
Beijing,2010-07-27,22.5439068577496,summer,26.67935371237241,False
Beijing,2010-07-28,28.649792200863697,summer,26.927798956835456,False
Beijing,2010-07-29,31.15483871297399,summer,26.97391163583672,False
Beijing,2010-07-30,25.820271233194944,summer,27.149665758374386,False
Beijing,2010-07-31,18.964397329552813,summer,26.947930092158195,False
Beijing,2010-08-01,29.833870730853896,summer,26.954973243366457,False
Beijing,2010-08-02,28.508663465542867,summer,26.831917227776913,False
Beijing,2010-08-03,21.51601509153765,summer,26.67937975375123,False
Beijing,2010-08-04,27.74156861759094,summer,26.70159452837233,False
Beijing,2010-08-05,22.572683105725357,summer,26.490180588314683,False
Beijing,2010-08-06,28.87445860677044,summer,26.103025546204304,False
Beijing,2010-08-07,36.54690325211544,summer,26.674405430376307,False
Beijing,2010-08-08,30.42426786818568,summer,26.924846519340438,False
Beijing,2010-08-09,18.093500981076037,summer,26.504497243698715,False
Beijing,2010-08-10,23.28923980717671,summer,26.39984257546029,False
Beijing,2010-08-11,27.67149224114792,summer,25.97324192537939,False
Beijing,2010-08-12,30.244076204839065,summer,26.060699467644458,False
Beijing,2010-08-13,15.083056618103695,summer,25.878511906282483,True
Beijing,2010-08-14,26.7524215914305,summer,25.718441466089054,False
Beijing,2010-08-15,24.31160725163969,summer,25.6660664299876,False
Beijing,2010-08-16,21.43540814668196,summer,25.494271427083333,False
Beijing,2010-08-17,30.134433760869943,summer,25.686760372951422,False
Beijing,2010-08-18,30.70251294811733,summer,25.69740210546704,False
Beijing,2010-08-19,23.119757062323885,summer,25.57238864190568,False
Beijing,2010-08-20,20.379610830387804,summer,25.206809601697515,False
Beijing,2010-08-21,32.30378880420784,summer,25.44340273063092,False
Beijing,2010-08-22,33.25004578974372,summer,25.872231427274944,False
Beijing,2010-08-23,25.10690506404201,summer,25.990363938585197,False
Beijing,2010-08-24,26.3299297109959,summer,26.096636001824454,False
Beijing,2010-08-25,21.017346924944565,summer,26.07922569367953,False
Beijing,2010-08-26,28.178892139531577,summer,26.267058536405596,False
Beijing,2010-08-27,18.07076195185947,summer,25.91442419477212,False
Beijing,2010-08-28,18.12363437148253,summer,25.480050716722406,False
Beijing,2010-08-29,30.98240529399789,summer,25.652121852082505,False
Beijing,2010-08-30,27.30326168211244,summer,25.930083997167824,False
Beijing,2010-08-31,31.58384763539937,summer,25.988416560652677,False
Beijing,2010-09-01,7.154387201287932,autumn,25.276607351844177,False
Beijing,2010-09-02,25.300430481564632,autumn,25.402754531511743,False
Beijing,2010-09-03,16.246287429696313,autumn,25.019578491915254,False
Beijing,2010-09-04,22.853615988988707,autumn,25.028942921357366,False
Beijing,2010-09-05,3.904055387410022,autumn,24.196596147378685,True
Beijing,2010-09-06,22.99662797847643,autumn,23.744920304924054,False
Beijing,2010-09-07,16.953377487767217,autumn,23.29589062557677,False
Beijing,2010-09-08,13.855955150231363,autumn,23.154639097881947,False
Beijing,2010-09-09,19.95878583994291,autumn,23.043623965640823,False
Beijing,2010-09-10,16.10623731691422,autumn,22.658115468166365,False
Beijing,2010-09-11,20.422667080766026,autumn,22.330735164030596,False
Beijing,2010-09-12,10.075368583939218,autumn,22.16381222955845,False
Beijing,2010-09-13,22.021234489228995,autumn,22.006105992818398,False
Beijing,2010-09-14,17.480422141833152,autumn,21.778399822491515,False
Beijing,2010-09-15,14.005824570200328,autumn,21.53074703660879,False
Beijing,2010-09-16,6.633078988778669,autumn,20.747368544205752,False
Beijing,2010-09-17,26.174251012956805,autumn,20.5964264797004,False
Beijing,2010-09-18,26.045336350435186,autumn,20.69394578930411,False
Beijing,2010-09-19,16.329485416840114,autumn,20.55894160885252,False
Beijing,2010-09-20,17.668279257754556,autumn,20.07109129063741,False
Beijing,2010-09-21,24.046640870814272,autumn,19.764311126673093,False
Beijing,2010-09-22,13.704304363597537,autumn,19.38422443665828,False
Beijing,2010-09-23,12.52214306019804,autumn,18.92396488163168,False
Beijing,2010-09-24,17.204083040236092,autumn,18.796856085474737,False
Beijing,2010-09-25,11.791861816290506,autumn,18.250621741366697,False
Beijing,2010-09-26,20.081628176315512,autumn,18.31765061551523,False
Beijing,2010-09-27,8.900679210768363,autumn,18.010218776824765,False
Beijing,2010-09-28,17.010563196910024,autumn,17.54449070692183,False
Beijing,2010-09-29,18.86906353609805,autumn,17.263350768721352,False
Beijing,2010-09-30,17.1115097174608,autumn,16.780939504790066,False
Beijing,2010-10-01,13.54055762236521,autumn,16.99381185215931,False
Beijing,2010-10-02,24.076474227549586,autumn,16.953013310358806,False
Beijing,2010-10-03,14.99579899002088,autumn,16.91133036236963,False
Beijing,2010-10-04,6.459895116594533,autumn,16.36487299995649,False
Beijing,2010-10-05,22.871031245129693,autumn,16.99710552854714,False
Beijing,2010-10-06,22.03370665241348,autumn,16.965008151011713,False
Beijing,2010-10-07,17.046470527509722,autumn,16.968111252336463,False
Beijing,2010-10-08,15.338139534936465,autumn,17.0175173984933,False
Beijing,2010-10-09,14.654858043694135,autumn,16.84071980528501,False
Beijing,2010-10-10,12.412771490398326,autumn,16.717604277734477,False
Beijing,2010-10-11,19.6278850363085,autumn,16.691111542919224,False
Beijing,2010-10-12,25.000786462912483,autumn,17.188625472218334,False
Beijing,2010-10-13,14.879440154773784,autumn,16.950565661069827,False
Beijing,2010-10-14,18.58837132739458,autumn,16.98749730058854,False
Beijing,2010-10-15,22.52137514166298,autumn,17.271348986303963,False
Beijing,2010-10-16,12.689100842705509,autumn,17.473216381434856,False
Beijing,2010-10-17,18.906920812441797,autumn,17.230972041417694,False
Beijing,2010-10-18,23.44475979860932,autumn,17.144286156356827,False
Beijing,2010-10-19,21.124336860001875,autumn,17.304114537795556,False
Beijing,2010-10-20,17.022854448158945,autumn,17.2826003774757,False
Beijing,2010-10-21,6.306257530936069,autumn,16.691254266146426,False
Beijing,2010-10-22,13.373770284854116,autumn,16.680236463521645,False
Beijing,2010-10-23,25.870196814717048,autumn,17.12517158867228,False
Beijing,2010-10-24,20.3043708132314,autumn,17.22851451443879,False
Beijing,2010-10-25,6.039381987280491,autumn,17.03676518680512,True
Beijing,2010-10-26,22.537012324463284,autumn,17.118611325076714,False
Beijing,2010-10-27,24.190787606190383,autumn,17.628281604924116,False
Beijing,2010-10-28,15.234290572025182,autumn,17.569072517427955,False
Beijing,2010-10-29,24.587779759051752,autumn,17.75969639152641,False
Beijing,2010-10-30,9.76110707674748,autumn,17.514682970169304,False
Beijing,2010-10-31,10.043037914164197,autumn,17.39809897989593,False
Beijing,2010-11-01,18.007761451277073,autumn,17.195808554020182,False
Beijing,2010-11-02,29.007293568819875,autumn,17.662858373313483,True
Beijing,2010-11-03,24.088806600260725,autumn,18.250488756102353,False
Beijing,2010-11-04,18.064383573715347,autumn,18.090267167055213,False
Beijing,2010-11-05,20.124881290540085,autumn,18.026639654992767,False
Beijing,2010-11-06,13.114048670036745,autumn,17.89555892641033,False
Beijing,2010-11-07,16.373990821703966,autumn,17.930087302635915,False
Beijing,2010-11-08,19.345454656117173,autumn,18.08644052305002,False
Beijing,2010-11-09,16.3678768803219,autumn,18.218277369380804,False
Beijing,2010-11-10,20.24335450060534,autumn,18.238793018190695,False
Beijing,2010-11-11,8.90303658324145,autumn,17.702201355534996,False
Beijing,2010-11-12,12.843248367198594,autumn,17.634328295949157,False
Beijing,2010-11-13,12.44197905601998,autumn,17.429448553570005,False
Beijing,2010-11-14,17.377312877882396,autumn,17.257979811443985,False
Beijing,2010-11-15,9.353951668842754,autumn,17.146808172315225,False
Beijing,2010-11-16,22.86004947940916,autumn,17.278579127880803,False
Beijing,2010-11-17,20.493596572277355,autumn,17.180207020336407,False
Beijing,2010-11-18,22.14506722158876,autumn,17.214231365722636,False
Beijing,2010-11-19,15.361518688382214,autumn,17.15885350706341,False
Beijing,2010-11-20,12.511119668732537,autumn,17.36568224498996,False
Beijing,2010-11-21,15.520467441494462,autumn,17.437238816877972,False
Beijing,2010-11-22,17.481570685667116,autumn,17.15761794590964,False
Beijing,2010-11-23,19.4784377549425,autumn,17.130086843966676,False
Beijing,2010-11-24,18.71519037216017,autumn,17.55261379012933,False
Beijing,2010-11-25,15.206900584606249,autumn,17.3082767321341,False
Beijing,2010-11-26,8.7016061540572,autumn,16.79197068372966,False
Beijing,2010-11-27,10.245362213828855,autumn,16.62567307178978,False
Beijing,2010-11-28,15.81384735369184,autumn,16.333208658277787,False
Beijing,2010-11-29,10.062881663985776,autumn,16.343267811185726,False
Beijing,2010-11-30,16.263262057999718,autumn,16.550608615980245,False
Beijing,2010-12-01,1.2606138629812276,winter,15.992370363037049,False
Beijing,2010-12-02,-3.5752605035401634,winter,14.906285227291713,False
Beijing,2010-12-03,5.302805579263961,winter,14.280085193258488,False
Beijing,2010-12-04,-2.479830234884499,winter,13.595278066305161,False
Beijing,2010-12-05,-10.572722772680647,winter,12.572024597531138,False
Beijing,2010-12-06,-9.294195136940294,winter,11.825083137298568,False
Beijing,2010-12-07,-3.198291724496806,winter,11.172673719091877,False
Beijing,2010-12-08,0.012585276857294,winter,10.528244739783215,False
Beijing,2010-12-09,-0.3669200818842693,winter,9.970418174376341,False
Beijing,2010-12-10,-6.493803517196102,winter,9.079179573782959,False
Beijing,2010-12-11,12.21957131812544,winter,9.189730731612427,True
Beijing,2010-12-12,-4.724779552804817,winter,8.604129800945646,False
Beijing,2010-12-13,1.9270590983580396,winter,8.25363246902358,False
Beijing,2010-12-14,-3.656301608035881,winter,7.552511986159639,False
Beijing,2010-12-15,-7.478201006947906,winter,6.99144023029995,False
Beijing,2010-12-16,-3.166647699799931,winter,6.123883657659647,False
Beijing,2010-12-17,3.862267693386501,winter,5.569506028363285,False
Beijing,2010-12-18,7.900104038240427,winter,5.094673922251674,True
Beijing,2010-12-19,-8.014268143690806,winter,4.315481027849241,False
Beijing,2010-12-20,-7.035650938394901,winter,3.663922007611659,False
Beijing,2010-12-21,2.0083911205867317,winter,3.213519463581401,False
Beijing,2010-12-22,-1.0220396786613724,winter,2.596732451437118,False
Beijing,2010-12-23,-13.02967394214395,winter,1.5131287282009032,True
Beijing,2010-12-24,-1.6685632192115816,winter,0.8336702751551782,False
Beijing,2010-12-25,-5.079971966889641,winter,0.15744119010531524,False
Beijing,2010-12-26,2.6102635749166785,winter,-0.04560356253270218,False
Beijing,2010-12-27,-5.906819210437171,winter,-0.5840096100082364,False
Beijing,2010-12-28,-2.480291611987547,winter,-1.1938142421975493,False
Beijing,2010-12-29,-0.7389542483322424,winter,-1.5538754392748164,False
Beijing,2010-12-30,-10.39382133073364,winter,-2.4424448855659286,False
Beijing,2010-12-31,-9.7441892457215,winter,-2.80927165585602,False
Beijing,2011-01-01,-6.538173554898995,winter,-2.9080354242346473,False
Beijing,2011-01-02,-12.694953145576482,winter,-3.5079607150626617,True
Beijing,2011-01-03,2.622878895735025,winter,-3.3378704107086774,False
Beijing,2011-01-04,-3.597626476101551,winter,-3.1053672008227076,False
Beijing,2011-01-05,1.255670972670302,winter,-2.7537049971690215,False
Beijing,2011-01-06,-5.81587146894847,winter,-2.84095765531741,False
Beijing,2011-01-07,-3.6899507310538056,winter,-2.96437552224778,False
Beijing,2011-01-08,3.296609453453671,winter,-2.842257871069849,False
Beijing,2011-01-09,6.415697156084285,winter,-2.4119411819605023,False
Beijing,2011-01-10,-11.533746348416637,winter,-3.203718437511905,False
Beijing,2011-01-11,-1.5591527227625437,winter,-3.0981975431771627,False
Beijing,2011-01-12,5.982115062926344,winter,-2.963029011024886,False
Beijing,2011-01-13,-6.117406034197271,winter,-3.0450658252302656,False
Beijing,2011-01-14,-1.081177462544292,winter,-2.8318317070834786,False
Beijing,2011-01-15,-1.474134808100327,winter,-2.7754146106934914,False
Beijing,2011-01-16,-3.5150549044131383,winter,-3.02132536395348,False
Beijing,2011-01-17,3.4181960211252624,winter,-3.170722297857318,False
Beijing,2011-01-18,-8.376024545334612,winter,-3.1827808445787786,False
Beijing,2011-01-19,-6.537949514935218,winter,-3.1661907971301226,False
Beijing,2011-01-20,-1.8871133901005357,winter,-3.296040947486365,False
Beijing,2011-01-21,-4.854742367580734,winter,-3.4237977037836766,False
Beijing,2011-01-22,3.3209534284128117,winter,-2.8787767914317848,False
Beijing,2011-01-23,3.681658323116463,winter,-2.700436073354183,False
Beijing,2011-01-24,2.754673558238472,winter,-2.4392812225165796,False
Beijing,2011-01-25,-7.991930169867709,winter,-2.792687680676059,False
Beijing,2011-01-26,3.7225611863915855,winter,-2.471708334115101,False
Beijing,2011-01-27,-4.252567255512127,winter,-2.5307841888992533,False
Beijing,2011-01-28,-2.004324769464908,winter,-2.5729632062703427,False
Beijing,2011-01-29,-3.6701744983938536,winter,-2.3488416451923495,False
Beijing,2011-01-30,6.049563164326795,winter,-1.8223832315240727,False
Beijing,2011-01-31,-0.3527953079037618,winter,-1.6162039566242317,False
Beijing,2011-02-01,-9.68769286197156,winter,-1.5159619471707342,False
Beijing,2011-02-02,-1.9121820544297063,winter,-1.6671306455095587,False
Beijing,2011-02-03,7.23316589662155,winter,-1.3061042330854553,False
Beijing,2011-02-04,-9.391672057244246,winter,-1.66101566741594,False
Beijing,2011-02-05,-0.5783196709644671,winter,-1.48643060748314,False
Beijing,2011-02-06,0.1082413457475617,winter,-1.3598242049230944,False
Beijing,2011-02-07,3.116759412886667,winter,-1.365819206275328,False
Beijing,2011-02-08,1.4463134737895524,winter,-1.5314653290184856,False
Beijing,2011-02-09,-9.141580698242052,winter,-1.451726474012666,False
Beijing,2011-02-10,-5.376947404388804,winter,-1.5789862967335417,False
Beijing,2011-02-11,-7.674605298733715,winter,-2.034210308788877,False
Beijing,2011-02-12,1.8477405227059165,winter,-1.7687054235587707,False
Beijing,2011-02-13,2.9484088730060174,winter,-1.6343858790404269,False
Beijing,2011-02-14,-7.81995624202825,winter,-1.8459132601713577,False
